CUSTID,SDATE,PRODUCTID,L_CLASS,M_CLASS,SUBTOTAL
103738,2019-03-04,9908361,"SHOES","SHOES03",19300
103738,2019-03-19,9901780,"COSMETICS","COSMETICS03",7200
103738,2019-04-30,9905874,"BAG","BAG02",1350
103738,2019-05-12,9901780,"COSMETICS","COSMETICS03",6520
103738,2019-05-17,9909055,"BAG","BAG03",1612
103738,2019-05-17,9906975,"BAG","BAG03",1204
103738,2019-06-01,9905855,"SHOES","SHOES03",4980
103738,2019-06-01,9900243,"SHOES","SHOES03",1980
103738,2019-06-11,9901275,"SHOES","SHOES03",1368
103738,2019-07-08,9909055,"BAG","BAG03",1916
103738,2019-07-08,9906975,"BAG","BAG03",1436
103738,2019-07-13,9901730,"BAG","BAG03",1480
103738,2019-07-13,9900081,"COSMETICS","COSMETICS03",1596
103738,2019-07-13,9909397,"COSMETICS","COSMETICS03",2430
103738,2019-07-13,9901721,"BAG","BAG03",1312
103738,2019-08-17,9909397,"COSMETICS","COSMETICS03",1458
103738,2019-08-19,9901780,"COSMETICS","COSMETICS03",7200
103738,2019-08-20,9925167,"SHOES","SHOES03",6622
103738,2019-08-25,9937708,"COSMETICS","COSMETICS03",2252
103738,2019-09-10,9900078,"COSMETICS","COSMETICS03",2100
103738,2019-10-01,9906975,"BAG","BAG03",1023
103738,2019-10-01,9909055,"BAG","BAG03",1365
103738,2019-10-09,9901780,"COSMETICS","COSMETICS03",7200
103738,2019-12-31,9914269,"BAG","BAG03",1128
103740,2019-01-18,9902932,"COSMETICS","COSMETICS01",3944
103740,2019-01-18,9905556,"COSMETICS","COSMETICS01",3600
103740,2019-02-08,9903974,"COSMETICS","COSMETICS01",4500
103740,2019-03-14,9905556,"COSMETICS","COSMETICS01",3600
103740,2019-03-14,9903974,"COSMETICS","COSMETICS01",6004
103740,2019-03-14,9903976,"COSMETICS","COSMETICS01",3002
103740,2019-04-25,9903974,"COSMETICS","COSMETICS01",9006
103740,2019-04-25,9903976,"COSMETICS","COSMETICS01",3002
103740,2019-06-07,9905556,"COSMETICS","COSMETICS01",3600
103740,2019-06-07,9903974,"COSMETICS","COSMETICS01",9006
103740,2019-06-07,9902932,"COSMETICS","COSMETICS01",1972
103740,2019-07-12,9903976,"COSMETICS","COSMETICS01",3002
103740,2019-07-12,9901967,"COSMETICS","COSMETICS01",1388
103740,2019-07-12,9903974,"COSMETICS","COSMETICS01",12008
103740,2019-08-08,9905556,"COSMETICS","COSMETICS01",3600
103740,2019-08-08,9903974,"COSMETICS","COSMETICS01",12008
103740,2019-09-27,9903974,"COSMETICS","COSMETICS01",3002
103740,2019-09-27,9902932,"COSMETICS","COSMETICS01",3944
103740,2019-09-27,9905556,"COSMETICS","COSMETICS01",7200
103740,2019-09-27,9903976,"COSMETICS","COSMETICS01",6004
103740,2019-10-31,9902932,"COSMETICS","COSMETICS01",5916
103740,2019-10-31,9905556,"COSMETICS","COSMETICS01",9000
103740,2019-12-05,9905556,"COSMETICS","COSMETICS01",14400
103742,2019-01-16,9900520,"SHOES","SHOES02",1200
103742,2019-01-16,9903551,"SHOES","SHOES02",1980
103742,2019-01-16,9903811,"COSMETICS","COSMETICS02",2980
103742,2019-01-19,9901054,"COSMETICS","COSMETICS03",1250
103742,2019-12-11,9903500,"COSMETICS","COSMETICS01",2456
103743,2019-01-29,9901224,"BAG","BAG03",7000
103743,2019-02-05,9904319,"SHOES","SHOES03",20970
103743,2019-02-05,9919427,"COSMETICS","COSMETICS03",6174
103743,2019-02-05,9905838,"SHOES","SHOES03",2290
103743,2019-05-20,9900426,"SHOES","SHOES03",3300
103743,2019-07-13,9942054,"COSMETICS","COSMETICS02",18850
103743,2019-08-08,9910496,"SHOES","SHOES03",1260
103743,2019-10-14,9907296,"COSMETICS","COSMETICS03",7500
103743,2019-12-18,9907296,"COSMETICS","COSMETICS03",5000
103747,2019-04-07,9903194,"SHOES","SHOES03",4400
103747,2019-04-08,9905509,"SHOES","SHOES03",3300
103747,2019-04-15,9915381,"SHOES","SHOES03",1700
103747,2019-04-15,9902150,"SHOES","SHOES03",1300
103747,2019-04-15,9900246,"SHOES","SHOES03",1500
103747,2019-04-15,9903311,"SHOES","SHOES03",1800
103747,2019-05-29,9902791,"SHOES","SHOES03",14280
103747,2019-07-08,9900650,"COSMETICS","COSMETICS02",3600
103747,2019-07-09,9900958,"SHOES","SHOES03",1881
103747,2019-07-09,9903328,"SHOES","SHOES03",1660
103747,2019-07-28,9900650,"COSMETICS","COSMETICS02",3600
103747,2019-08-21,9903454,"SHOES","SHOES03",6720
103747,2019-08-25,9901452,"SHOES","SHOES03",1000
103747,2019-09-02,9910214,"SHOES","SHOES03",6600
103747,2019-09-02,9902420,"BAG","BAG03",3260
103747,2019-09-02,9903023,"BAG","BAG03",1120
103747,2019-09-02,9900650,"COSMETICS","COSMETICS02",3600
103747,2019-09-21,9911192,"SHOES","SHOES03",9960
103747,2019-10-12,9900650,"COSMETICS","COSMETICS02",3600
103747,2019-10-29,9906486,"BAG","BAG02",1131
103747,2019-11-24,9900650,"COSMETICS","COSMETICS02",3600
103747,2019-11-24,9903489,"SHOES","SHOES03",2277
103747,2019-12-08,9910211,"SHOES","SHOES03",6600
103748,2019-06-11,9908175,"COSMETICS","COSMETICS03",4800
103748,2019-07-24,9900330,"SHOES","SHOES02",1800
103748,2019-07-24,9903073,"COSMETICS","COSMETICS03",3600
103748,2019-10-15,9901644,"COSMETICS","COSMETICS03",3120
103748,2019-11-13,9909913,"COSMETICS","COSMETICS03",1482
103748,2019-11-13,9924759,"COSMETICS","COSMETICS03",1606
103748,2019-12-01,9900700,"SHOES","SHOES03",21000
103749,2019-01-16,9922943,"COSMETICS","COSMETICS01",1460
103749,2019-01-16,9924317,"COSMETICS","COSMETICS01",1460
103749,2019-01-16,9919763,"COSMETICS","COSMETICS01",1022
103749,2019-01-16,9929324,"COSMETICS","COSMETICS01",1022
103749,2019-01-19,9918940,"COSMETICS","COSMETICS02",1500
103749,2019-01-19,9911477,"COSMETICS","COSMETICS02",1880
103749,2019-01-30,9904305,"COSMETICS","COSMETICS01",1460
103749,2019-01-30,9918127,"COSMETICS","COSMETICS01",1460
103749,2019-04-09,9908714,"COSMETICS","COSMETICS01",8400
103749,2019-11-05,9919011,"SHOES","SHOES02",3600
103751,2019-12-08,9902470,"COSMETICS","COSMETICS03",3200
103753,2019-09-15,9905824,"COSMETICS","COSMETICS03",10200
103754,2019-01-06,9902596,"COSMETICS","COSMETICS01",5110
103754,2019-01-19,9900307,"BAG","BAG02",6900
103754,2019-01-23,9906379,"COSMETICS","COSMETICS02",8800
103754,2019-01-23,9942090,"COSMETICS","COSMETICS03",21348
103754,2019-01-29,9900227,"COSMETICS","COSMETICS02",4100
103754,2019-02-10,9900151,"BAG","BAG03",6120
103754,2019-02-13,9901245,"COSMETICS","COSMETICS03",2500
103754,2019-02-13,9901239,"COSMETICS","COSMETICS03",3350
103754,2019-03-03,9907567,"COSMETICS","COSMETICS01",1020
103754,2019-03-03,9900347,"COSMETICS","COSMETICS01",1020
103754,2019-03-03,9903998,"COSMETICS","COSMETICS01",1020
103754,2019-03-03,9902389,"COSMETICS","COSMETICS01",1020
103754,2019-03-10,9922430,"COSMETICS","COSMETICS01",10220
103754,2019-03-10,9900585,"SHOES","SHOES03",1080
103754,2019-03-10,9907567,"COSMETICS","COSMETICS01",2040
103754,2019-03-10,9900347,"COSMETICS","COSMETICS01",2040
103754,2019-03-10,9902588,"COSMETICS","COSMETICS01",9000
103754,2019-03-10,9903998,"COSMETICS","COSMETICS01",2040
103754,2019-03-10,9901466,"SHOES","SHOES01",2720
103754,2019-03-10,9900227,"COSMETICS","COSMETICS02",8200
103754,2019-03-10,9902389,"COSMETICS","COSMETICS01",2040
103754,2019-03-10,9906775,"COSMETICS","COSMETICS01",1580
103754,2019-03-10,9900307,"BAG","BAG02",5760
103754,2019-03-10,9904335,"COSMETICS","COSMETICS01",10220
103754,2019-03-10,9902596,"COSMETICS","COSMETICS01",10220
103754,2019-03-10,9942092,"COSMETICS","COSMETICS03",32905
103754,2019-03-10,9906379,"COSMETICS","COSMETICS02",8800
103754,2019-03-10,9942093,"COSMETICS","COSMETICS03",22580
103754,2019-03-10,9942094,"COSMETICS","COSMETICS03",32905
103754,2019-03-10,9942091,"COSMETICS","COSMETICS03",34985
103754,2019-03-10,9900741,"BAG","BAG02",61600
103754,2019-06-18,9902286,"COSMETICS","COSMETICS03",1425
103754,2019-07-03,9900472,"SHOES","SHOES03",1000
103754,2019-07-28,9923012,"COSMETICS","COSMETICS01",12280
103754,2019-08-21,9900307,"BAG","BAG02",6900
103754,2019-09-17,9904249,"COSMETICS","COSMETICS01",3045
103754,2019-09-25,9942088,"COSMETICS","COSMETICS03",7712
103754,2019-10-01,9900307,"BAG","BAG02",6900
103754,2019-12-08,9942096,"SHOES","SHOES03",36880
103754,2019-12-15,9904335,"COSMETICS","COSMETICS01",6140
103754,2019-12-15,9902588,"COSMETICS","COSMETICS01",4500
103755,2019-05-08,9900227,"COSMETICS","COSMETICS02",1300
103755,2019-05-08,9901412,"BAG","BAG03",4950
103755,2019-06-14,9930645,"BAG","BAG02",3000
103755,2019-06-19,9902154,"SHOES","SHOES03",3000
103755,2019-06-19,9916189,"BAG","BAG02",1500
103755,2019-07-16,9904805,"BAG","BAG03",27769
103755,2019-07-16,9912059,"COSMETICS","COSMETICS03",2830
103755,2019-08-31,9900227,"COSMETICS","COSMETICS02",1300
103755,2019-08-31,9900177,"SHOES","SHOES03",1200
103755,2019-11-24,9942097,"COSMETICS","COSMETICS03",94462
103755,2019-12-17,9942097,"COSMETICS","COSMETICS03",94462
103756,2019-01-01,9900270,"COSMETICS","COSMETICS02",1190
103756,2019-01-02,9904119,"SHOES","SHOES03",7695
103756,2019-01-02,9905205,"SHOES","SHOES03",1539
103756,2019-01-02,9904115,"SHOES","SHOES03",1676
103756,2019-01-07,9903551,"SHOES","SHOES03",3960
103756,2019-01-07,9903711,"SHOES","SHOES03",3040
103756,2019-01-07,9903322,"SHOES","SHOES03",1360
103756,2019-01-07,9905432,"SHOES","SHOES03",1780
103756,2019-01-14,9905180,"SHOES","SHOES03",1834
103756,2019-01-14,9900913,"SHOES","SHOES03",1834
103756,2019-01-14,9901995,"BAG","BAG03",4000
103756,2019-01-14,9901515,"SHOES","SHOES03",1140
103756,2019-01-14,9906191,"SHOES","SHOES03",1834
103756,2019-01-14,9902154,"SHOES","SHOES03",1425
103756,2019-01-30,9906865,"BAG","BAG02",1480
103756,2019-01-30,9911586,"BAG","BAG02",1180
103756,2019-02-09,9909308,"SHOES","SHOES03",1430
103756,2019-02-16,9901995,"BAG","BAG03",10000
103756,2019-02-27,9919524,"SHOES","SHOES03",1247
103756,2019-03-06,9922658,"COSMETICS","COSMETICS02",11209
103756,2019-03-06,9910460,"SHOES","SHOES03",1651
103756,2019-03-06,9900270,"COSMETICS","COSMETICS02",1980
103756,2019-03-16,9904764,"SHOES","SHOES03",1600
103756,2019-03-20,9904116,"SHOES","SHOES03",8379
103756,2019-06-08,9900270,"COSMETICS","COSMETICS02",2380
103756,2019-09-21,9900270,"COSMETICS","COSMETICS02",2380
103757,2019-01-04,9902219,"BAG","BAG01",3563
103757,2019-02-14,9934874,"COSMETICS","COSMETICS03",10260
103757,2019-07-04,9903906,"COSMETICS","COSMETICS03",5225
103757,2019-08-09,9904313,"BAG","BAG01",4358
103757,2019-08-22,9906740,"SHOES","SHOES01",4069
103757,2019-08-30,9900990,"COSMETICS","COSMETICS03",2338
103757,2019-11-01,9934874,"COSMETICS","COSMETICS03",11538
103757,2019-11-29,9903454,"SHOES","SHOES02",4200
103759,2019-02-05,9904370,"COSMETICS","COSMETICS01",2412
103759,2019-02-05,9904575,"COSMETICS","COSMETICS02",2520
103759,2019-02-19,9902531,"COSMETICS","COSMETICS03",2480
103759,2019-11-08,9904148,"COSMETICS","COSMETICS03",1490
103761,2019-01-02,9900217,"COSMETICS","COSMETICS02",20940
103761,2019-03-19,9900217,"COSMETICS","COSMETICS02",39100
103761,2019-04-21,9900217,"COSMETICS","COSMETICS02",78200
103761,2019-04-29,9911404,"COSMETICS","COSMETICS03",1760
103762,2019-02-28,9900013,"BAG","BAG02",2210
103762,2019-03-20,9928031,"COSMETICS","COSMETICS03",2050
103762,2019-03-27,9901967,"COSMETICS","COSMETICS01",1460
103762,2019-05-20,9902588,"COSMETICS","COSMETICS01",1022
103762,2019-06-03,9903004,"COSMETICS","COSMETICS01",1460
103762,2019-11-20,9902588,"COSMETICS","COSMETICS01",1022
103763,2019-05-18,9900558,"BAG","BAG01",5600
103763,2019-07-06,9900741,"BAG","BAG02",6160
103763,2019-08-24,9903454,"SHOES","SHOES02",1680
103763,2019-08-24,9903455,"SHOES","SHOES02",1220
103763,2019-10-07,9900580,"SHOES","SHOES02",1862
103763,2019-10-29,9910450,"COSMETICS","COSMETICS01",1237
103763,2019-12-14,9907267,"COSMETICS","COSMETICS01",1234
103764,2019-07-01,9900217,"COSMETICS","COSMETICS02",6980
103764,2019-07-01,9901240,"COSMETICS","COSMETICS03",2200
103764,2019-07-01,9901453,"SHOES","SHOES02",1996
103764,2019-10-22,9901240,"COSMETICS","COSMETICS03",3344
103764,2019-11-27,9903746,"SHOES","SHOES01",10000
103764,2019-11-27,9906915,"SHOES","SHOES02",2000
103765,2019-04-09,9923034,"COSMETICS","COSMETICS02",5000
103765,2019-09-07,9924512,"COSMETICS","COSMETICS03",3420
103768,2019-08-18,9910004,"SHOES","SHOES03",6600
103768,2019-08-26,9904305,"COSMETICS","COSMETICS01",7300
103768,2019-11-21,9902512,"COSMETICS","COSMETICS03",5660
103768,2019-11-25,9903004,"COSMETICS","COSMETICS01",3500
103770,2019-03-09,9903832,"SHOES","SHOES01",4400
103771,2019-04-09,9904361,"SHOES","SHOES03",1220
103771,2019-04-09,9915761,"SHOES","SHOES03",1074
103771,2019-04-09,9902458,"BAG","BAG03",2700
103771,2019-04-09,9911885,"SHOES","SHOES03",61800
103771,2019-04-14,9901186,"SHOES","SHOES03",1044
103771,2019-04-24,9900078,"COSMETICS","COSMETICS03",2100
103771,2019-04-24,9903311,"SHOES","SHOES03",1440
103771,2019-04-24,9903312,"SHOES","SHOES03",1720
103771,2019-04-24,9900332,"SHOES","SHOES03",7980
103771,2019-05-03,9903334,"SHOES","SHOES03",27000
103771,2019-05-03,9900431,"SHOES","SHOES03",5440
103771,2019-05-06,9903746,"SHOES","SHOES03",8550
103771,2019-05-06,9900503,"BAG","BAG02",3300
103771,2019-05-17,9922818,"SHOES","SHOES03",1430
103771,2019-05-17,9902261,"SHOES","SHOES03",2090
103771,2019-05-17,9915876,"SHOES","SHOES03",8100
103771,2019-05-17,9919662,"SHOES","SHOES03",1360
103771,2019-05-20,9900958,"SHOES","SHOES03",3135
103771,2019-05-27,9901275,"SHOES","SHOES03",2394
103771,2019-05-27,9903193,"SHOES","SHOES03",2185
103775,2019-01-09,9902308,"COSMETICS","COSMETICS03",2550
103775,2019-01-09,9905586,"COSMETICS","COSMETICS03",1680
103775,2019-05-25,9912059,"COSMETICS","COSMETICS03",2830
103775,2019-05-25,9909278,"COSMETICS","COSMETICS02",1088
103775,2019-05-25,9900873,"COSMETICS","COSMETICS03",1980
103775,2019-07-09,9915594,"BAG","BAG01",4330
103775,2019-07-09,9912595,"SHOES","SHOES01",4500
103775,2019-07-09,9908073,"COSMETICS","COSMETICS03",1420
103775,2019-10-09,9912420,"BAG","BAG02",1200
103775,2019-10-09,9905986,"BAG","BAG02",3200
103775,2019-10-09,9912433,"BAG","BAG02",12000
103775,2019-12-24,9904965,"SHOES","SHOES02",5934
103775,2019-12-24,9902512,"COSMETICS","COSMETICS03",1490
103775,2019-12-24,9904837,"SHOES","SHOES02",1450
103775,2019-12-24,9900431,"SHOES","SHOES01",5000
103779,2019-03-12,9903453,"SHOES","SHOES02",3480
103779,2019-10-27,9903453,"SHOES","SHOES02",3480
103781,2019-02-02,9901753,"COSMETICS","COSMETICS02",3490
103781,2019-02-02,9901811,"BAG","BAG03",3588
103781,2019-02-06,9901811,"BAG","BAG03",5980
103781,2019-02-19,9908326,"BAG","BAG03",4800
103781,2019-03-03,9900585,"SHOES","SHOES03",2160
103781,2019-03-05,9906397,"SHOES","SHOES03",1760
103781,2019-03-24,9901811,"BAG","BAG03",2990
103781,2019-04-23,9901811,"BAG","BAG03",2990
103781,2019-04-23,9900585,"SHOES","SHOES03",6000
103781,2019-04-24,9900177,"SHOES","SHOES03",2400
103781,2019-04-28,9901753,"COSMETICS","COSMETICS02",3800
103781,2019-05-14,9901811,"BAG","BAG03",1794
103781,2019-05-14,9901753,"COSMETICS","COSMETICS02",2280
103781,2019-05-25,9911818,"BAG","BAG01",2140
103781,2019-05-29,9900177,"SHOES","SHOES03",1200
103781,2019-05-29,9901811,"BAG","BAG03",2990
103781,2019-06-11,9906618,"BAG","BAG01",2390
103781,2019-06-11,9901753,"COSMETICS","COSMETICS02",2280
103781,2019-06-18,9901811,"BAG","BAG03",2392
103781,2019-06-23,9900585,"SHOES","SHOES03",3600
103781,2019-07-06,9906397,"SHOES","SHOES03",1760
103781,2019-07-06,9901753,"COSMETICS","COSMETICS02",2792
103781,2019-07-13,9900177,"SHOES","SHOES03",1200
103781,2019-08-26,9900585,"SHOES","SHOES03",3240
103781,2019-08-31,9900830,"SHOES","SHOES03",2400
103781,2019-10-26,9900585,"SHOES","SHOES03",2160
103781,2019-10-26,9901732,"BAG","BAG01",2940
103781,2019-10-26,9900830,"SHOES","SHOES03",5300
103781,2019-10-30,9900830,"SHOES","SHOES03",5300
103781,2019-11-01,9942114,"SHOES","SHOES03",8360
103781,2019-11-01,9914836,"SHOES","SHOES03",8360
103781,2019-11-09,9901753,"COSMETICS","COSMETICS02",3800
103781,2019-11-17,9900585,"SHOES","SHOES03",4800
103781,2019-11-23,9900830,"SHOES","SHOES03",1060
103781,2019-11-23,9910508,"SHOES","SHOES02",3420
103781,2019-11-30,9915017,"SHOES","SHOES02",1840
103781,2019-12-27,9915017,"SHOES","SHOES02",3920
103781,2019-12-27,9900585,"SHOES","SHOES03",2400
103781,2019-12-30,9900585,"SHOES","SHOES03",3240
103783,2019-02-05,9902803,"SHOES","SHOES02",1377
103783,2019-02-05,9900224,"COSMETICS","COSMETICS02",3088
103783,2019-02-05,9903035,"COSMETICS","COSMETICS03",5500
103783,2019-02-05,9902154,"SHOES","SHOES02",1283
103783,2019-02-12,9904150,"SHOES","SHOES02",2430
103783,2019-02-12,9905838,"SHOES","SHOES02",2290
103783,2019-02-23,9903975,"COSMETICS","COSMETICS01",3648
103783,2019-02-23,9903416,"COSMETICS","COSMETICS03",1155
103783,2019-11-25,9910983,"SHOES","SHOES03",11500
103787,2019-04-20,9902978,"COSMETICS","COSMETICS03",2100
103787,2019-05-04,9905238,"BAG","BAG03",4100
103787,2019-05-18,9905238,"BAG","BAG03",4100
103787,2019-08-23,9900020,"COSMETICS","COSMETICS02",2700
103788,2019-08-08,9907564,"COSMETICS","COSMETICS03",2090
103788,2019-10-20,9906008,"SHOES","SHOES03",122000
103788,2019-10-20,9905372,"COSMETICS","COSMETICS03",5116
103789,2019-06-24,9903193,"SHOES","SHOES02",4370
103789,2019-08-10,9902157,"SHOES","SHOES02",1060
103789,2019-09-25,9903626,"COSMETICS","COSMETICS03",2599
103789,2019-11-10,9902500,"COSMETICS","COSMETICS02",1034
103789,2019-12-15,9921650,"SHOES","SHOES02",1168
103791,2019-01-21,9900812,"SHOES","SHOES01",9900
103791,2019-01-22,9942125,"BAG","BAG02",9538
103791,2019-02-09,9925881,"SHOES","SHOES02",2652
103791,2019-02-09,9900520,"SHOES","SHOES02",1200
103791,2019-02-26,9908578,"BAG","BAG01",1025
103791,2019-05-09,9902891,"SHOES","SHOES02",1040
103791,2019-06-25,9900013,"BAG","BAG02",2514
103791,2019-06-25,9902371,"COSMETICS","COSMETICS03",4769
103791,2019-08-10,9906799,"COSMETICS","COSMETICS02",2880
103791,2019-08-29,9900409,"SHOES","SHOES02",7562
103793,2019-07-08,9917824,"COSMETICS","COSMETICS01",3508
103793,2019-08-11,9901793,"SHOES","SHOES02",11280
103793,2019-08-23,9900013,"BAG","BAG02",2325
103793,2019-10-16,9901792,"SHOES","SHOES02",3300
103793,2019-12-02,9903004,"COSMETICS","COSMETICS01",1388
103796,2019-02-20,9900217,"COSMETICS","COSMETICS02",7038
103796,2019-07-22,9901792,"SHOES","SHOES02",1000
103796,2019-07-22,9906397,"SHOES","SHOES02",1760
103796,2019-07-22,9900217,"COSMETICS","COSMETICS02",7038
103796,2019-10-23,9906397,"SHOES","SHOES02",4752
103796,2019-12-23,9922020,"COSMETICS","COSMETICS02",3540
103797,2019-02-11,9900307,"BAG","BAG02",1440
103797,2019-03-28,9914884,"BAG","BAG03",39900
103797,2019-05-09,9901272,"SHOES","SHOES03",1834
103797,2019-06-13,9900048,"BAG","BAG03",1248
103797,2019-06-20,9901272,"SHOES","SHOES03",1834
103797,2019-07-25,9901272,"SHOES","SHOES03",1834
103797,2019-07-25,9905432,"SHOES","SHOES03",1881
103797,2019-10-10,9903192,"SHOES","SHOES03",1121
103797,2019-10-10,9900958,"SHOES","SHOES03",1436
103797,2019-10-20,9942154,"SHOES","SHOES03",21840
103797,2019-11-11,9901272,"SHOES","SHOES03",1834
103799,2019-01-06,9942155,"BAG","BAG01",2420
103799,2019-01-25,9901718,"BAG","BAG01",1791
103799,2019-01-25,9900168,"SHOES","SHOES03",1235
103799,2019-03-21,9910433,"BAG","BAG01",3990
103799,2019-06-22,9907606,"SHOES","SHOES03",1254
103799,2019-06-22,9915641,"SHOES","SHOES03",1596
103799,2019-06-22,9927998,"COSMETICS","COSMETICS03",2138
103799,2019-07-28,9907606,"SHOES","SHOES03",2640
103799,2019-08-09,9942156,"COSMETICS","COSMETICS02",3500
103799,2019-08-09,9942159,"COSMETICS","COSMETICS02",3458
103799,2019-09-12,9907165,"BAG","BAG03",1095
103799,2019-09-12,9916758,"BAG","BAG01",2527
103799,2019-09-12,9902750,"BAG","BAG01",2052
103799,2019-09-20,9942156,"COSMETICS","COSMETICS02",3500
103799,2019-10-25,9901718,"BAG","BAG01",1791
103799,2019-10-25,9935060,"SHOES","SHOES03",1486
103799,2019-12-07,9942159,"COSMETICS","COSMETICS02",1820
103799,2019-12-07,9942156,"COSMETICS","COSMETICS02",1842
103800,2019-01-15,9901423,"BAG","BAG01",1549
103800,2019-01-15,9910347,"BAG","BAG01",1240
103800,2019-01-15,9902101,"BAG","BAG01",1020
103800,2019-01-26,9923736,"BAG","BAG01",2430
103800,2019-03-04,9923736,"BAG","BAG01",2565
103800,2019-03-18,9902101,"BAG","BAG01",1140
103800,2019-03-18,9901423,"BAG","BAG01",1720
103800,2019-04-08,9901423,"BAG","BAG01",1720
103800,2019-04-28,9901274,"SHOES","SHOES03",1700
103800,2019-04-29,9900789,"COSMETICS","COSMETICS03",9690
103800,2019-04-29,9908396,"COSMETICS","COSMETICS03",1385
103800,2019-05-29,9901274,"SHOES","SHOES03",3860
103800,2019-06-04,9901423,"BAG","BAG01",1720
103800,2019-06-04,9910349,"BAG","BAG01",1488
103800,2019-06-15,9902101,"BAG","BAG01",1140
103800,2019-07-23,9910349,"BAG","BAG01",1240
103800,2019-08-11,9901274,"SHOES","SHOES03",3860
103800,2019-08-19,9901418,"BAG","BAG03",3400
103800,2019-08-28,9901239,"COSMETICS","COSMETICS03",1340
103800,2019-08-28,9910349,"BAG","BAG01",1240
103800,2019-08-31,9901423,"BAG","BAG01",1720
103800,2019-08-31,9902101,"BAG","BAG01",2280
103800,2019-10-14,9907304,"SHOES","SHOES03",1949
103800,2019-10-15,9902101,"BAG","BAG01",1140
103800,2019-10-15,9901423,"BAG","BAG01",1720
